payload_id,site,endpoint,side,best_fit_version,rule,severity,path,section
p000056,thrillist.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000056,thrillist.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000057,thrillist.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000057,thrillist.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000058,buzzfeed.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000058,buzzfeed.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000062,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000062,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000062,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000062,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000062,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000063,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000063,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000063,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000063,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000063,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000064,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000064,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000064,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000064,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000064,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000065,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000065,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000065,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000065,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000065,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000068,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000068,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[1].mtype,4.2.3
p000068,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[2].mtype,4.2.3
p000069,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,device.geo.state,3.2.19
p000069,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000069,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000071,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000071,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000071,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000072,sportingnews.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[6].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[7].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[8].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[9].adunitcode,3.2.4
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[6].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[7].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[8].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[9].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000075,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000075,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000076,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000076,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000096,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000096,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000097,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000097,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000098,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000098,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000099,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000099,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000100,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000100,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000101,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000101,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000102,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000102,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000103,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000103,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000104,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000104,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000105,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000105,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000106,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000106,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000107,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000107,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000108,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000108,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000109,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000109,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000110,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000110,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000111,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000111,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000112,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000112,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000113,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000114,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000115,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000116,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000117,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000118,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000119,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000120,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000121,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000122,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000123,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000124,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000125,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000126,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000126,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000126,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000127,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000128,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000128,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000128,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000129,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000130,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000130,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000130,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000131,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000132,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000133,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000134,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000135,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000136,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000137,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000137,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000137,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000138,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000139,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000140,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000140,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000140,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000141,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000141,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000141,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000142,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000143,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000144,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000145,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000146,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000146,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000146,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000147,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000148,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000149,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000150,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000151,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000152,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000153,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000154,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000154,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000154,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000155,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000155,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000155,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000156,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000157,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000157,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000157,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000158,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000158,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000158,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000165,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000166,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000166,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000166,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000167,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000167,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000167,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000168,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000168,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000168,engadget.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000192,zdnet.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000192,zdnet.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000196,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000197,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000226,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000227,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000228,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000229,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000230,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000231,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000231,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000231,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000232,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
